"['en', 'coton', 'biologique']",有机棉
['oie'],玩具
"['Mobile', 'musical']",发声
['étoiles'],星星
"['en', 'tissu', 'technique', 'imprimé']",印花
[],连体
"['Maillot', '1', 'pièce']",泳衣
['imprimé'],印花
"['en', 'coton', 'biologique']",有机棉
['Short'],短裤
[],印花
"['parfumé', 'imprimé']",香味
"['en', 'caoutchouc']",橡胶
['Sandales'],凉鞋
"['et', 'lycra']",amp
"['en', 'lurex']",金银丝
[],莱卡
[],&
[],;
['Bob'],渔夫帽
['imprimé'],印花
"['en', 'tissu', 'recyclé']",再生
[],连体
"['Maillot', 'de', 'bain', 'une', 'pièce']",泳衣
"['de', 'coton']",棉质
"['en', 'denim']",牛仔
['Short'],短裤
"['à', 'scratch', 'en', 'cuir']",皮革
[],束带
['Sandales'],凉鞋
"['en', 'simili-cuir']",仿皮
"['Bretelle', 'bandoulière']",单肩包
[],印花
[],科技
"['en', 'tissu', 'technique', 'imprimé']",织物
[],连体
"['Maillot', '1', 'pièce']",泳衣
[],星星
[],印花
[],再生
"['recyclé', 'imprimé']",织物
"['de', 'bain', 'en', 'tissu', 'technique']",科技
['Short'],沙滩裤
"['en', 'cuir']",皮革
['Sandales'],凉鞋
"['', 'Bunny']",兔子
['imprimé'],印花
"['en', 'coton']",棉质
['Casquette'],棒球帽
"['en', 'coton']",棉质
"['sans', 'manches']",无袖
['Chemise'],衬衫
[],边带
[],棉质
"['en', 'denim', 'de', 'coton', 'avec', 'bandes']",半身裙
['Jupe'],牛仔
['parfumé'],香味
[],橡胶
"['en', 'caoutchouc']",平底鞋
['Ballerines'],芭蕾
['imprimé'],印花
[],棉质
"['en', 'gabardine', 'de', 'coton']",华达呢
['Visière'],遮阳帽
[],周身
[],印花
"['en', 'coton', 'imprimé']",棉质
['Chemise'],上衣
[],周身
['imprimé'],印花
"['en', 'coton']",棉质
[],迷你
['Mini-jupe'],短裙
['imprimé'],印花
"['en', 'cuir']",皮革
"['à', 'lacets']",系带
['Baskets'],运动鞋
"['à', '', 'brodé']",刺绣
['Casquette'],棒球帽
[],印花
['imprimé'],棉质
"['en', 'coton']",荷叶边
['Chemise'],衬衫
[],荷叶边
"['en', 'coton']",棉质
[],迷你
['Mini-jupe'],短裙
['recyclée'],脚蹬
[],再生
"['slip-on', 'en', 'toile']",帆布
[],一
['Baskets'],运动鞋
"['avec', 'nœud']",蝴蝶结
[],心形
[],棉质
"['en', 'coton']",发夹
['Bandeau'],装饰
['imprimé'],印花
"['en', 'coton', 'biologique']",有机棉
['T-shirt'],T恤
['gâteau'],蛋糕
[],彩虹
['imprimé'],印花
"['en', 'coton', 'biologique']",有机棉
['Short'],短裤
"['en', 'tulle']",薄纱
[],心形
"['avec', 'cœurs']",装饰
"['en', 'cuir']",皮革
['Baskets'],运动鞋
[],棉质
[],被罩
"['en', 'coton']",套装
"['Housses', 'de', 'couette', '', 'taies', ""d'oreiller""]",枕套
['montagnes'],高山
['imprimé'],印花
"['en', 'coton', 'biologique']",有机棉
['T-shirt'],T恤
"['en', 'coton']",棉质
[],小熊
"['Pantalon', 'de', 'sport']",运动裤
['recyclée'],再生
"['en', 'toile']",帆布
['Sneakers'],运动鞋
[],周身
[],印花
"['en', 'simili-cuir']",仿皮
"['Sac', 'à', 'dos']",双肩包
['étoiles'],星星
['imprimé'],印花
"['en', 'coton']",棉质
['chemise'],衬衫
['Robe'],裙
[],莱卡
"['en', 'lycra', 'et', 'lurex']",金银丝
[],&
[],amp
[],;
['Jupe'],半身裙
['recyclée'],再生
"['en', 'toile']",帆布
['Sneakers'],运动鞋
[],压纹
"['en', 'simili-cuir', 'à', '', 'embossé']",仿皮
"['Sac', 'porté', 'épaule']",单肩包
[],系带
"['avec', 'noeud']",蝴蝶结
[],刺绣
"['en', 'coton', 'brodé']",棉质
['Chemise'],衬衫
[],条纹
"['avec', 'bretelles']",背带
"['en', 'lin', 'rayé']",半身裙
['Jupe'],亚麻
['recyclée'],再生
"['en', 'toile']",帆布
['Sneakers'],运动鞋
[],压纹
"['en', 'mesh', 'à', '', 'embossé']",网眼
['Casquette'],棒球帽
['technique'],科技
"['en', 'tissu']",织物
[],连体
"['Maillot', 'de', 'bain', '1', 'pièce']",泳衣
[],泡泡纱
"['en', 'seersucker', 'à', 'volants']",连衣裙
['Robe'],褶饰
['parfumé'],香味
[],橡胶
"['en', 'caoutchouc']",平底鞋
['Ballerines'],芭蕾
"['en', 'coton']",棉质
['Casquette'],棒球帽
"['de', 'coton']",棉质
"['en', 'denim']",牛仔
"['Veste', 'sans', 'manches']",马甲
[],腰带
[],褶饰
"['avec', 'ceinture']",棉质
"['à', 'volants']",系
"['en', 'coton']",连衣裙
"['Robe', 'midi']",迷笛
['parfumé'],香味
[],橡胶
"['en', 'caoutchouc']",平底鞋
['Ballerines'],芭蕾
[],印花
[],发
"['Bandeau', 'imprimé']",带
[],棉质
[],平纹
"['en', 'jersey', 'de', 'coton']",针织
[],小熊
['T-shirt'],T恤
[],印花
"['en', 'coton', 'imprimé']",棉质
['Short'],短裤
['recyclée'],再生
"['en', 'toile']",帆布
['Sneakers'],运动鞋
"['en', 'simili-cuir']",仿皮
"['Sac', 'porté', 'épaule']",单肩包
[],印花
"['en', 'coton', 'imprimé']",棉质
['court'],短款
['T-shirt'],T恤
"['de', 'coton']",棉质
"['en', 'denim']",牛仔
['Short'],短裤
[],系带
['Sneakersàlacets'],运动鞋
"['à', '', 'embossé']",压纹
[],棉质
"['en', 'gabardine', 'de', 'coton']",华达呢
['Casquette'],帽子
[],豹纹
[],印花
['léopard'],平底鞋
"['parfumé', 'imprimé']",香氛
"['en', 'caoutchouc']",橡胶
['Ballerines'],芭蕾
[],印花
"['en', 'nylon', 'imprimé']",渔夫帽
['Bob'],尼龙
['fraises'],草莓
['imprimé'],印花
"['en', 'coton', 'biologique']",有机棉
['T-shirt'],T恤
[],亚麻
['Short'],短裤
['vulcanisé'],硫化
"['en', 'coton']",棉质
['Sneakers'],运动鞋
['trucker'],司机
['Casquette'],帽
"['à', 'capuche']",棉质
[],平纹
"['en', 'jersey', 'de', 'coton']",针织
[],连帽
"['Robe', 'sweat']",连衣裙
['technique'],科技
"['en', 'tissu']",织物
[],连体
"['Maillot', 'de', 'bain', '1', 'pièce']",泳衣
['ourson'],泰迪熊
"['avec', 'patch']",贴片
[],logo
"['en', 'cuir']",皮革
['Sandales'],凉鞋
"['avec', 'nœud']",蝴蝶结
[],心形
[],棉质
"['en', 'coton']",发夹
['Bandeau'],装饰
[],蝴蝶结
[],装饰
"['à', 'rayures', 'avec', 'noeud']",条纹
[],府绸
"['en', 'popeline']",连身
['Combinaison'],裤
['imprimé'],印花
[],连体
"['Maillot', 'de', 'bain', 'une', 'pièce']",泳衣
[],装饰
['imprimé'],印花
"['en', 'caoutchouc']",橡胶
['Tongs'],人字拖
[],印花
"['en', 'popeline', 'imprimé']",府绸
['Chapeau'],帽子
['étoiles'],星星
[],印花
"['coton', 'imprimé']",棉质
['de'],连衣裙
"['en', 'popeline']",府绸
"['Robe', 'longue']",长
['safari'],再生
"['recyclé', 'imprimé']",印花
"['en', 'tissu']",动物
[],连体
"['Maillot', 'une', 'pièce']",泳衣
['fleurs'],印花
"['en', 'simili-cuir', 'imprimé']",仿皮
['Sandales'],凉鞋
['brodé'],刺绣
[],棉质
"['en', 'toile', 'de', 'coton']",帆布
"['Sac', 'porté', 'épaule']",单肩包
[],印花
[],棉质
[],短款
['T-shirtcourtencotonimprimé'],T恤
[],印花
"['en', 'coton', 'imprimé']",棉质
['Jogging'],运动裤
"['en', 'tulle']",装饰
[],薄纱
"['avec', 'fleurs']",花朵
"['en', 'cuir']",皮革
['Sandales'],凉鞋
[],牡丹
[],印花
"['en', 'coton', 'imprimé', 'pivoine']",渔夫帽
