[],再生
[],尼龙
[],针织
['Basketsenmailledenylonrecyclé'],运动鞋
[],撞色
"['en', 'simili-cuir', 'color-block']",仿皮
['Baskets'],运动鞋
[],撞色
"['en', 'simili-cuir', 'color-block']",仿皮
['Baskets'],运动鞋
[],再生
[],聚酯
[],混纺
['Sneakersenpolyestermélangérecyclé'],运动鞋
['imprimé'],印花
"['en', 'cuir']",皮革
"['à', 'lacets']",系带
['Sneakers'],运动鞋
"['avec', 'patch']",贴片
"['en', 'cuir']",皮革
"['à', 'lacets']",系带
['Sneakers'],运动鞋
[],贴片
"['en', 'daim']",麂皮
"['à', 'lacets']",系带
['Sneakers'],运动鞋
['imprimé'],印花
"['en', 'cuir']",皮革
"['à', 'lacets']",系带
['Sneakers'],运动鞋
['Sneakers'],运动鞋
['Basketsbasses'],运动鞋
[],低帮
['Basketsbasses'],运动鞋
[],仿皮
"['en', 'simili-cuir']",低帮
"['à', 'lacets']",系带
['Sneakers'],运动鞋
"['en', 'cuir']",皮革
"['à', 'lacets']",系带
['Baskets'],运动鞋
"['en', 'cuir']",皮革
['Sneakers'],运动鞋
[],再生
[],聚酯
[],混纺
['Sneakersenpolyestermélangérecyclé'],运动鞋
[],一
[],脚蹬
['Sneakersàenfiler'],运动鞋
"['à', 'lacets']",系带
['Sneakers'],运动鞋
[],再生
[],聚酯
['Sneakersenpolyesterrecyclé'],运动鞋
[],再生
['recyclée'],聚酯
"['en', 'maille']",针织
['Sneakers'],运动鞋
"['en', 'cuir']",皮革
['montantes'],高帮
['Baskets'],运动鞋
"['en', 'cuir']",皮革
['basses'],低帮
['Baskets'],运动鞋
"['imprimé', 'web']",印花
"['en', 'caoutchouc']",橡胶
[],织带
[],凉
['Claquettes'],拖
[],帆布
['Sneakersentoile'],运动鞋
['mélangé'],混合
"['en', 'cuir']",皮革
"['à', 'scratch']",贴片
[],粘扣
['Sneakers'],运动鞋
['Sneakersencoton'],运动鞋
[],皮革
"['à', 'lacets', 'en', 'cuir']",系带
['montantes'],高帮
['Sneakers'],运动鞋
"['en', 'cuir']",皮革
['Sneakers'],运动鞋
[],印花
[],仿皮
"['à', 'lacets', 'en', 'simili-cuir', 'imprimé']",系带
['Sneakers'],运动鞋
[],再生
[],聚酯
['Sneakersenpolyesterrecyclé'],运动鞋
[],印花
[],皮革
"['à', 'lacets', 'en', 'cuir', 'imprimé']",系带
[],军风
"['Bottes', 'combat']",靴
['maille'],amp
[],皮革
['et'],针织
[],军风
