[],Wind
[],填充
['Vesterembourréesansmanches'],马甲
['Jean'],牛仔裤
[],柔软
['douce'],真丝
"['en', 'coton', 'et', 'soie']",棉
[],&
[],amp
[],;
['T-shirt'],T恤
"['de', 'coton']",棉质
"['en', 'denim']",牛仔
['Short'],短裤
"['en', 'nylon']",尼龙
['Doudoune'],羽绒服
[],羊绒
['encachemire'],毛衣
"['en', 'jersey', 'de', 'coton']",平纹
['T-shirt'],织棉
[],棉质
['Jean'],牛仔裤
[],羽绒
"['Doudoune', 'sans', 'manches']",马甲
[],棉质
[],平纹
"['coton', 'à', 'capuche']",连帽
"['en', 'jersey', 'de']",针织
['Sweat-shirt'],卫衣
"['en', 'jersey', 'de', 'coton']",平纹
['T-shirt'],织棉
['Jean'],牛仔裤
"['en', 'nylon']",尼龙
[],折叠
['repliable'],羽绒服
['Doudoune'],易
"['à', 'capuche']",连帽
[],棉质
"['en', 'coton']",卫衣
['zippé'],拉链
['Sweat-shirt'],全长
"['en', 'jersey', 'de', 'coton']",平纹
['T-shirt'],织棉
[],印花
[],棉质
['imprimé'],平纹
"['en', 'jersey', 'de', 'coton']",针织
['Short'],短裤
[],尼龙
[],羽绒
['Doudounesansmanchesennylon'],马甲
[],18.9
"['en', 'denim', 'de', 'coton', 'Diag', '18,9', 'cm']",厘米
[],斜杠
[],印花
[],修身
['slim'],棉质
['Jean'],牛仔裤
[],印花
[],棉质
[],平纹
"['en', 'jersey', 'de', 'coton', 'à', 'imprimé']",针织
['T-shirt'],T恤
['technique'],科技
"['en', 'polaire']",拉绒
[],织物
['Short'],短裤
"['de', 'coton', 'indigo']",棉质
"['de', 'survêtement', 'en', 'denim']",牛仔
['Veste'],夹克
['color-block'],撞色
"['en', 'coton', 'mélangé']",混棉
['Sweat-shirt'],卫衣
[],Classic
[],印花
[],棉质
['T-shirtencotonimprimé'],T恤
[],厘米
[],棉质
['Jean'],牛仔裤
[],对比色
"['avec', 'coutures', 'contrastantes']",缝线
"['en', 'laine']",羊毛
['Pull-over'],毛衣
"['avec', 'goussets']",科技
"['en', 'tissu', 'technique']",织物
['Pantalon'],裤子
['intarsia'],嵌花
"['de', 'laine']",羊毛
"['en', 'maille']",针织
['Pull-over'],毛衣
"['en', 'laine']",羊毛
['Pantalon'],裤子
[],印花
[],科技
"['en', 'tissu', 'technique', 'imprimé']",织物
['bomber'],飞行员
['Veste'],夹克
[],正面
"['sur', 'le', 'devant']",幅
['plissée'],褶裙
['Jupe'],打
['imprimé'],印花
[],棉质
"['en', 'popeline', 'de', 'coton']",府绸
[],大廓
['oversize'],形
['Chemise'],衬衫
[],宽松
"['large', 'en', 'denim', 'de', 'coton']",棉质
['Jean'],牛仔裤
[],休闲
['Veste'],夹克
[],科技
"['en', 'tissu', 'technique']",织物
['Sweat-shirt'],卫衣
