[],超
"['cabas', 'en', 'cuir', 'Micro']",皮革
[],迷你
[],托特
['Sac'],包
"['de', 'coton']",棉质
"['en', 'popeline']",府绸
[],迷你
['Mini-robe'],连衣裙
['imprimé'],印花
[],连体
"['Maillot', 'de', 'bain', 'une', 'pièce']",泳衣
[],毫米
"['', 'mm']",amp
[],帆布
[],夹
"['et', 'toile']",趾
"['en', 'cuir']",皮革
[],&
[],;
['Sandales'],凉鞋
"['en', 'cuir']",皮革
"['Sac', 'porté', 'épaule']",单肩包
"['à', 'volants']",印花
"['en', 'tulle', 'imprimé']",薄纱
[],褶饰
[],迷你
['Mini-robe'],连衣裙
['Collier'],项链
"['', '', 'mm']",毫米
[],皮革
"['en', 'cuir']",鞋
['Mules'],穆勒
"['en', 'perles']",串珠
['Bracelet'],手链
[],蝴蝶
[],孔眼
[],迷你
"['à', 'œillets', 'Butterfly']",连衣裙
"['en', 'popeline', 'de', 'dentelle']",蕾丝
['Robe'],府绸
[],Microkini
[],亮片
"['à', 'sequins']",套装
['Bikini'],比基尼
[],粘胶纤维
[],皮革
['Sacenviscoseetcuir'],单肩包
[],镂空
[],平纹
"['en', 'jersey', 'ajouré']",针织
['Chemise'],衬衫
