[],衍缝
"['en', 'soie', 'matelassée']",真丝
['Couvre-lit'],床罩
[],流苏
"['Coussin', 'à', 'franges']",抱枕
[],流苏
"['Coussin', 'à', 'franges']",抱枕
[],圆形
['ROND'],托盘
[],“
['PLATEAU'],”
[],“
[],”
[],贝壳
[],图案
"['PAPIERPEINT""""']",壁纸
"['À', 'CAPUCHE']",连帽
"['COTON', 'BIOLOGIQUE']",有机棉
"['PEIGNOIR', 'EN']",浴袍
[],“
[],”
[],香槟
[],杯
"['DE', '', 'FLÛTES', 'À', 'CHAMPAGNE', '""""']",套装
['LOT'],个
[],釉
[],涂层
"['EN', 'GRÈS', 'ÉMAILLÉ']",陶瓷
[],“
[],”
['CAFETIÈRE'],咖啡壶
"['""""']",”
['PEINT'],壁纸
['PAPIER'],“
"['EN', 'COTON', 'BIOLOGIQUE']",有机棉
[],连帽
"['PEIGNOIR', 'À', 'CAPUCHE']",浴袍
['SATIN'],棉缎
['EN'],珠饰
['LIT'],套装
"['LINGE', 'DE']",被罩
[],Cable
['Coussin'],抱枕
"['EN', 'VINYLE']",乙烯基
[],装饰
"['PAPIER', 'PEINT']",壁纸
[],珠饰
"['avec', 'perles']",被罩
"['en', 'satin', 'de', 'coton']",棉缎
"['Linge', 'de', 'lit']",套装
[],LVR
"['CHAT', 'EN']",CAT
[],特别版
[],“
[],”
[],羊毛
[],小
['TAPIS'],地毯
"['À', 'BIJOUX', '""EXCLUSIVE""']",独家
['BOÎTE'],首饰盒
[],Multi
['Coussin'],抱枕
[],甜品
"['""""']",盘
"['DE', '', 'ASSIETTES', 'À', 'DESSERT']",套装
[],“
[],”
['LOT'],个
['Coussin'],抱枕
[],中
[],号
['BOÎTEMOYENNE'],盒子
"['en', 'jacquard']",提花
['Couverture'],毯子
[],大号
"['GRANDE', 'BOÎTE']",盒子
[],褪色
[],效果
"['EN', 'VELOURS', 'DÉLAVÉ']",天鹅绒
[],圆
['ROND'],矮凳
"['PETIT', 'POUF']",小号
"['EN', 'ACIER']",钢制
[],方形
"['BOÎTE', 'CARRÉE']",收纳盒
['SATIN'],棉缎
['EN'],珠饰
['LIT'],套装
"['LINGE', 'DE']",被罩
"['""""']",套装
"['DE', '', 'VERRES', 'À', 'EAU']",水杯
[],“
[],”
['LOT'],个
['SATIN'],棉缎
['EN'],珠饰
['LIT'],套装
"['LINGE', 'DE']",被罩
[],大号
"['EN', 'COTON']",棉质
"['DE', 'PLAGE']",沙滩
"['GRANDE', 'SERVIETTE']",巾
"['EN', 'PERCALE', 'DE', 'COTON']",密织
[],棉布
[],被罩
"['DE', 'LIT']",套装
['PARURE'],高级
[],大号
"['EN', 'COTON']",棉质
"['DE', 'PLAGE']",沙滩
"['GRANDE', 'SERVIETTE']",巾
['DÉGRADÉ'],渐变色
"['PAPIER', 'PEINT']",墙纸
['MAIN'],手工
