[],轻量
"['Doudoune', 'légère']",羽绒服
"['à', 'col', 'rond']",圆领
['Sweat-shirt'],卫衣
['Pantalon'],运动裤
['Sneakers'],运动鞋
[],圆领
"['en', 'coton', 'à', 'col', 'rond']",卫衣
['Sweat-shirt'],棉质
[],三
['bandes'],条纹
[],棉质
"['à', '3']",针织
"['en', 'jersey', 'de', 'coton']",平纹
['T-shirt'],T恤
['Pantalondesurvêtement'],运动裤
['Sneakers'],运动鞋
"['de', 'survêtement']",运动
['Veste'],夹克
['recyclé'],再生
['mélangé'],混纺
"['en', 'polyester']",聚酯
['Pantalon'],打底裤
"['en', 'coton']",棉质
['Chaussettes'],袜子
['Sneakers'],运动鞋
"['en', 'nylon']",尼龙
[],羽绒
"['Doudoune', 'sans', 'manches']",马甲
[],半长
"['à', 'demi-zippé']",拉链
['Sweat-shirt'],卫衣
[],经典
"['Pantalon', 'de', 'survêtement']",运动裤
['Sneakers'],运动鞋
[],毫升
['Bouteilleml'],水瓶
[],长袖
['T-shirtàmancheslongues'],T恤
[],高腰
['Leggingtaillehaute'],紧身裤
"['en', 'coton']",棉质
['Chaussettes'],袜子
"['en', 'nylon']",尼龙
[],羽绒
"['Doudoune', 'sans', 'manches']",马甲
[],休闲
"['en', 'coton']",棉质
['relaxed'],训练
['T-shirt'],T恤
[],混棉
[],工装
['Pantaloncargoencotonmélangé'],运动裤
['Sneakers'],运动鞋
[],毫升
['Bouteilleml'],水瓶
[],再生
[],尼龙
[],防风
['Coupe-ventennylonrecyclé'],夹克
[],科技
[],织物
[],跑步
['Shortentissutechnique'],短裤
['intarsia'],嵌花
"['en', 'coton', 'mélangé']",混棉
['Chaussettes'],袜子
[],毛巾布
"['en', 'coton', 'éponge']",卫衣
['Sweat-shirt'],棉质
"['en', 'coton']",棉质
"['Pantalon', 'de', 'survêtement']",运动裤
[],毫米
['Sneakersmm'],运动鞋
[],毫升
['Bouteilleml'],水瓶
